f_x_sim,f_y_sim,f_z_sim,f_sp_sim,m_sp_sim,materialremoved_sim,a_x,a_y,a_z,a_sp,v_x,v_y,v_z,v_sp,pos_x,pos_y,pos_z,pos_sp,curr_x,curr_y,curr_z,curr_sp
-146.9754302,-104.2260739,74.51453559,180.1800532,0.900900266,4.174545455,1.22125,-1.03125,0.00625,-1.287499945,3.335575,2.95465,0.0003,17399.87183,-21.87269,329.901322,378.540474,368931.3251,-0.805664,-5.90332,-0.292969,-1.230469
-146.4436826,-104.9719109,74.51453559,180.1800607,0.900900303,4.362727273,1.115,-1.1725,0.000625,2.145624967,3.36285,2.92865,0.0003,17399.92333,-21.805553,329.960269,378.54048,369279.3219,-0.74707,-5.81543,-0.297852,-1.225342
-150.5171983,-119.2866751,69.30009646,192.0539972,0.960269986,4.612727273,0.576875,-0.619375,-0.00625,3.433124948,3.380175,2.90775,0.000325,17399.95765,-21.738176,330.018468,378.540486,369627.322,-0.717773,-5.844727,-0.302734,-1.225342
-145.3688375,-106.4553561,74.51453559,180.1800259,0.90090013,4.3,0.219375,-0.59125,-0.0125,-0.858124986,3.385925,2.903875,5.00E-05,17400.06065,-21.670346,330.076579,378.540493,369975.3202,-0.615234,-5.761719,-0.297852,-1.230469
-144.8258817,-107.1929644,74.51453559,180.1800978,0.900900489,4.312727273,0.455625,-1.080625,0,-1.287499981,3.38895,2.8841,-0.000175,17399.92332,-21.602739,330.134623,378.540488,370323.3245,-0.683594,-5.688477,-0.292969,-1.250977
-148.611533,-121.2459692,69.42139961,191.7966965,0.958983482,4.924545455,1.02,-0.91875,0.006875,6.437500015,3.40415,2.86065,5.00E-05,17400.00915,-21.534788,330.191943,378.540486,370671.3171,-0.688477,-5.776367,-0.283203,-1.235596
-143.7284784,-108.6598102,74.51453559,180.179993,0.900899965,4.45,1.25125,-0.729375,0.004375,-3.003749989,3.42975,2.84735,1.00E-04,17400.18083,-21.466573,330.249049,378.54049,371019.3248,-0.74707,-5.834961,-0.283203,-1.225342
-143.1743146,-109.3890478,74.51453559,180.1800437,0.900900219,4.05,0.7775,-0.884375,0.009375,-10.29999999,3.4542,2.831475,0.000225,17399.889,-21.397598,330.305837,378.54049,371367.3243,-0.683594,-5.849609,-0.283203,-1.240723
-146.6959364,-123.2549195,69.51273165,191.6023824,0.958011912,4.712727273,0.19875,-0.9775,-0.000625,2.145625003,3.46085,2.811975,0.000475,17399.76883,-21.328405,330.362308,378.540499,371715.3204,-0.664062,-5.786133,-0.292969,-1.276611
-142.0547788,-110.8390106,74.51453559,180.180039,0.900900195,4.3,0.206875,-0.87,-0.016875,7.724999996,3.46215,2.792375,0.0002,17399.97483,-21.259164,330.418316,378.540509,372063.3151,-0.664062,-5.771484,-0.292969,-1.266357
-144.9250524,-122.3497568,70.40902711,189.6647933,0.948323966,4.587272727,0.945625,-0.904375,-0.01,0.428749991,3.469125,2.777175,-0.0002,17400.07783,-21.189919,330.474003,378.540507,372411.3194,-0.74707,-5.74707,-0.297852,-1.26123
-144.3696117,-123.3892751,70.29481772,189.9144491,0.949572246,4.75,1.44875,-0.914375,-0.004375,-0.000625005,3.499975,2.7562,-0.0002,17399.99198,-21.120399,330.529403,378.540501,372759.3182,-0.78125,-5.751953,-0.292969,-1.271484
-143.8429716,-124.6023066,70.11481378,190.3064247,0.951532123,3.825454545,0.88,-0.67875,-0.000625,4.721250007,3.527075,2.7406,-0.000375,17400.0778,-21.04992,330.584251,378.540499,373107.3191,-0.708008,-5.849609,-0.283203,-1.256104
-139.7717259,-113.7044604,74.51453559,180.1800202,0.900900101,4.625454545,0.244375,-1.039375,0.01375,2.146249972,3.535175,2.72905,-0.000225,17400.18083,-20.979316,330.639027,378.540486,373455.3213,-0.65918,-5.791016,-0.283203,-1.225342
-139.1918827,-114.4134099,74.51453559,180.1799339,0.900899669,4.7,0.2775,-1.398125,0.00875,-6.008125019,3.53685,2.699025,0.000175,17400.16365,-20.908513,330.693413,378.54049,373803.3263,-0.664062,-5.732422,-0.27832,-1.199707
-138.6084926,-115.1195219,74.51453559,180.1799616,0.900899808,4.05,0.77375,-0.9125,0.000625,-3.861874975,3.546275,2.673125,0.000125,17399.9405,-20.837842,330.746988,378.540493,374151.3279,-0.756836,-5.756836,-0.288086,-1.209961
-138.0215556,-115.8226545,74.51453559,180.1800131,0.900900066,4.712727273,1.026875,-0.68625,0.000625,4.291250007,3.5678,2.662525,0.0002,17400.00918,-20.766662,330.800338,378.540495,374499.3239,-0.776367,-5.703125,-0.288086,-1.19458
-140.5307573,-127.6886558,70.31202006,189.8770301,0.949385151,4.1,0.804375,-0.888125,-0.00875,1.715625003,3.58735,2.645675,0.00015,17400.11215,-20.69513,330.853489,378.540501,374847.3282,-0.761719,-5.717773,-0.292969,-1.168945
-136.8368992,-117.2199816,74.51453559,180.1800796,0.900900398,4.737272727,0.590625,-0.825,-0.013125,-4.720625002,3.599975,2.627,-0.00015,17400.0778,-20.623168,330.906165,378.540501,375195.3284,-0.732422,-5.74707,-0.288086,-1.179199
-160.165693,-102.1090148,70.28063021,189.9455188,0.949727594,4.35,0.42625,-0.89,-0.003125,-1.286875013,3.610975,2.612675,-0.000375,17399.92332,-20.551131,330.958569,378.540495,375543.3313,-0.737305,-5.786133,-0.283203,-1.199707
-135.6380553,-118.6051075,74.51453559,180.1800587,0.900900293,4.612727273,0.559375,-1.14125,0.009375,6.008125019,3.617025,2.5914,-0.000275,17400.02632,-20.478729,331.010672,378.540486,375891.3253,-0.74707,-5.786133,-0.273438,-1.179199
-135.0333839,-119.2930595,74.51453559,180.1800455,0.900900228,4.075454545,0.94625,-1.2,0.010625,0.429375032,3.63335,2.567025,0,17400.16365,-20.40645,331.062225,378.540484,376239.3324,-0.820312,-5.791016,-0.27832,-1.174072
-134.4251657,-119.9778902,74.51453559,180.1799637,0.900899818,4.712727273,0.84625,-0.9325,0.0025,-4.291875011,3.654875,2.5434,0.00015,17400.0435,-20.333395,331.113353,378.540486,376587.3319,-0.74707,-5.805664,-0.288086,-1.168945
-133.8135425,-120.6597416,74.51453559,180.1800138,0.900900069,4.1,0.445,-0.57125,-0.00625,0.428749954,3.6672,2.529725,1.00E-04,17399.99198,-20.260255,331.163961,378.54049,376935.3341,-0.74707,-5.883789,-0.292969,-1.179199
-133.1985142,-121.3384717,74.51453559,180.1801013,0.900900506,4.737272727,0.234375,-0.719375,-0.0075,0.43,3.672675,2.52055,-1.00E-04,17400.06065,-20.186707,331.214542,378.54049,377283.3316,-0.708008,-5.834961,-0.297852,-1.163818
-132.5799391,-122.0139387,74.51453559,180.1800252,0.900900126,4.3,0.538125,-0.8875,-0.00375,-3.433124948,3.676575,2.50095,-0.0002,17400.00918,-20.113348,331.264783,378.540486,377631.3366,-0.756836,-5.830078,-0.297852,-1.163818
-131.957959,-122.6862844,74.51453559,180.1799859,0.90089993,4.7,1.019375,-0.756875,-0.00125,-0.000625005,3.6942,2.48505,-0.00025,17399.92333,-20.039644,331.31458,378.540482,377979.3319,-0.786133,-5.859375,-0.292969,-1.184326
-133.9620856,-135.4222633,70.03199424,190.4862982,0.952431491,4.362727273,0.9275,-1.066875,0.005,1.71687494,3.71735,2.470675,-0.00025,17400.00915,-19.96558,331.364185,378.540476,378327.3335,-0.751953,-5.830078,-0.283203,-1.199707
-130.7037838,-124.0216121,74.51453559,180.1800194,0.900900097,4.687272727,0.464375,-1.34125,0.01125,-1.287499981,3.7313,2.442375,-5.00E-05,17399.992,-19.89095,331.413407,378.540472,378675.3323,-0.698242,-5.820312,-0.283203,-1.184326
-130.0715887,-124.6844522,74.51453559,180.1799956,0.900899978,4.35,0.235,-0.814375,0.0075,-3.863124948,3.735925,2.417025,0.0002,17399.95765,-19.816328,331.46188,378.540474,379023.3332,-0.683594,-5.90332,-0.288086,-1.189453
-129.4361305,-125.3440292,74.51453559,180.1800142,0.900900071,4.287272727,0.729375,-0.63125,0,-3.64E-08,3.7407,2.4098,0.00025,17399.83748,-19.741513,331.510088,378.54048,379371.3306,-0.742188,-5.888672,-0.297852,-1.235596
-128.7972673,-126.0003431,74.51453559,180.1799725,0.900899863,4.462727273,1.085,-1.180625,-0.005,3.863124984,3.7651,2.391775,0.0002,17399.95765,-19.6667,331.558272,378.540484,379719.3267,-0.81543,-5.761719,-0.302734,-1.230469
-130.3710869,-137.8117225,70.38987398,189.7068558,0.948534279,4.587272727,0.51375,-1.229375,-0.0075,0.858750027,3.7841,2.362575,5.00E-05,17399.992,-19.590909,331.605759,378.540488,380067.3289,-0.717773,-5.737305,-0.297852,-1.225342
-127.5096096,-127.3033233,74.51453559,180.1800118,0.900900059,4.35,0.156875,-0.889375,-0.00125,-1.716875013,3.78565,2.3426,-1.00E-04,17399.992,-19.515336,331.652775,378.540486,380415.3263,-0.712891,-5.74707,-0.292969,-1.225342
-126.8608151,-127.9498477,74.51453559,180.1799932,0.900899966,4.524545455,0.40875,-0.825625,0.005,0.858125022,3.790375,2.327,0,17399.92332,-19.439483,331.699463,378.540484,380763.3286,-0.727539,-5.800781,-0.288086,-1.250977
-126.2087575,-128.5931091,74.51453559,180.180016,0.90090008,4.524545455,0.935625,-0.90375,0.0025,5.149999997,3.802,2.309575,1.00E-04,17400.02633,-19.363721,331.745855,378.540486,381111.3233,-0.795898,-5.825195,-0.27832,-1.230469
-125.5534367,-129.2329655,74.51453559,180.179979,0.900899895,4.287272727,1.07,-0.986875,0.000625,-2.146250044,3.8278,2.29085,1.00E-04,17400.12932,-19.287403,331.791846,378.540488,381459.3296,-0.791016,-5.81543,-0.283203,-1.230469
-124.8948529,-129.8695587,74.51453559,180.1799838,0.900899919,4.687272727,0.565625,-1.056875,0.003125,-7.296249969,3.8448,2.2701,0.000125,17399.94047,-19.210609,331.837489,378.54049,381807.3285,-0.717773,-5.766602,-0.288086,-1.24585
-124.2330059,-130.5027469,74.51453559,180.1799287,0.900899643,4.174545455,0.086875,-0.95875,-0.001875,-0.857499981,3.850425,2.248575,0.000225,17399.83748,-19.133611,331.88265,378.540493,382155.3273,-0.688477,-5.737305,-0.292969,-1.276611
-123.5680377,-131.132672,74.51453559,180.1800144,0.900900072,4.65,0.228125,-0.960625,-0.008125,4.72124997,3.848275,2.23175,5.00E-05,17399.90618,-19.056592,331.927432,378.540499,382503.322,-0.668945,-5.722656,-0.297852,-1.271484
-122.8998063,-131.7590502,74.51453559,180.179937,0.900899685,4.15,0.840625,-1.1225,-0.008125,3.43249998,3.85955,2.21015,-1.00E-04,17400.02632,-18.97968,331.97192,378.540495,382851.3235,-0.74707,-5.678711,-0.297852,-1.26123
-122.2284537,-132.3821653,74.51453559,180.1800005,0.900900003,4.674545455,0.985,-0.865625,-0.000625,1.287500017,3.8819,2.18685,-0.000275,17400.04347,-18.90221,332.015838,378.540495,383199.323,-0.693359,-5.756836,-0.288086,-1.276611
-121.5539798,-133.0018754,74.51453559,180.1801012,0.900900506,4.237272727,0.43625,-0.68625,0.01375,2.57562504,3.89895,2.175525,-0.000125,17400.07783,-18.824404,332.059394,378.540484,383547.3252,-0.698242,-5.820312,-0.283203,-1.26123
-120.8762428,-133.6180387,74.51453559,180.1800387,0.900900193,4.662727273,0.05875,-1.1875,0.005,1.287499981,3.89935,2.1594,0.000275,17400.1465,-18.746252,332.102859,378.54049,383895.3261,-0.649414,-5.761719,-0.27832,-1.235596
-120.1953846,-134.2307969,74.51453559,180.1800136,0.900900068,4.524545455,0.39625,-1.4225,-0.004375,-3.863125021,3.9013,2.128025,7.50E-05,17400.12932,-18.66843,332.14577,378.540495,384243.3311,-0.732422,-5.688477,-0.288086,-1.199707
-119.511547,-134.8400082,74.51453559,180.1800147,0.900900073,4.2,0.928125,-0.935,0.003125,-1.288124986,3.9152,2.1025,1.00E-04,17399.99198,-18.5902,332.18798,378.540493,384591.3313,-0.761719,-5.693359,-0.283203,-1.209961
-118.8245881,-135.4458146,74.51453559,180.1800528,0.900900264,4.7,0.955,-0.719375,-0.0025,3.004374994,3.938425,2.090625,0.0002,17400.0778,-18.511822,332.22987,378.540499,384939.3308,-0.81543,-5.688477,-0.297852,-1.189453
-118.134508,-136.0480741,74.51453559,180.1800223,0.900900112,4.287272727,0.330625,-1.023125,-0.00875,0.000625005,3.9534,2.073725,0,17400.11215,-18.432663,332.271605,378.540501,385287.3344,-0.712891,-5.664062,-0.288086,-1.174072
-117.4413067,-136.6469285,74.51453559,180.180031,0.900900155,4.637272727,0.02875,-1.074375,-0.00375,-4.720625002,3.95165,2.0497,-0.00015,17400.07783,-18.353686,332.312819,378.540499,385635.3353,-0.708008,-5.717773,-0.283203,-1.184326
-116.7451259,-137.2420943,74.51453559,180.1799569,0.900899784,4.262727273,0.58375,-0.855,0.0025,-1.287500017,3.95455,2.03075,-0.00015,17399.92332,-18.274597,332.353593,378.540495,385983.3375,-0.761719,-5.776367,-0.273438,-1.204834
-116.0459658,-137.833855,74.51453559,180.1800149,0.900900074,4.524545455,1.05375,-0.79875,0.005,5.150000034,3.975,2.0155,-5.00E-05,17400.02632,-18.195504,332.394049,378.540493,386331.3322,-0.786133,-5.795898,-0.27832,-1.168945
-140.8163517,-127.0960439,70.39714508,189.6909309,0.948454655,4.337272727,0.360625,-0.97625,0.00375,0,3.9967,1.9988,5.00E-05,17400.12933,-18.115597,332.434213,378.540493,386679.3386,-0.698242,-5.776367,-0.27832,-1.174072
-114.6387075,-139.0064521,74.51453559,180.1799849,0.900899924,4.487272727,-0.2225,-1.1425,0,-1.716875049,3.989425,1.97645,1.00E-04,17400.02632,-18.035636,332.474001,378.540495,387027.3374,-0.668945,-5.737305,-0.288086,-1.168945
-113.9306092,-139.5874303,74.51453559,180.1800056,0.900900028,4.687272727,0.44125,-1.141875,-0.00375,1.287500017,3.9878,1.9531,5.00E-05,17400.06065,-17.95602,332.513271,378.540497,387375.3396,-0.74707,-5.712891,-0.292969,-1.179199
-113.2195316,-140.1648616,74.51453559,180.180051,0.900900255,4.337272727,1.084375,-1.08375,-0.009375,-1.287499981,4.007075,1.930775,-5.00E-05,17400.07783,-17.876124,332.552125,378.540497,387723.3398,-0.786133,-5.737305,-0.292969,-1.153564
-141.8406894,-127.9146627,69.79399889,190.9998485,0.954999242,4.575454545,0.774375,-0.94,-0.005625,-5.579375029,4.031175,1.90975,-0.000325,17400.00915,-17.795737,332.590502,378.540495,388071.3427,-0.761719,-5.78125,-0.288086,-1.163818
-111.7885801,-141.3086581,74.51453559,180.1799753,0.900899876,4.35,0.14875,-0.84875,0.005625,-2.145624967,4.03805,1.893175,-0.000275,17399.85465,-17.714877,332.628515,378.540484,388419.3402,-0.693359,-5.820312,-0.283203,-1.184326
-137.95984,-130.7575545,70.21891458,190.0801292,0.950400646,4.7,0.09625,-1.015,0.009375,4.721250043,4.037125,1.8758,-1.00E-04,17399.92333,-17.634215,332.666229,378.540484,388767.3369,-0.727539,-5.849609,-0.27832,-1.199707
-141.6090075,-129.0875436,69.50634728,191.6160351,0.958080175,4.024545455,0.66,-1.17875,0.0075,1.71687494,4.0419,1.852575,1.00E-04,17400.0435,-17.553392,332.703547,378.54048,389115.3371,-0.74707,-5.839844,-0.283203,-1.189453
-109.6207298,-142.9969708,74.51453559,180.1800157,0.900900079,4.5,1.005625,-1.103125,0.000625,-3.863125021,4.063525,1.82865,0.0002,17399.992,-17.472539,332.740332,378.540488,389463.3387,-0.791016,-5.844727,-0.288086,-1.184326
-137.7115587,-131.9243346,69.93073094,190.7052791,0.953526395,4.524545455,0.359375,-0.9825,-0.00375,-1.288124949,4.082125,1.80845,0.000125,17399.88898,-17.390851,332.776693,378.540488,389811.3368,-0.698242,-5.825195,-0.292969,-1.235596
-108.1612614,-144.1041635,74.51453559,180.1800999,0.9009005,4.35,0.001875,-1.120625,-0.005,1.717499981,4.0779,1.78935,5.00E-05,17399.94048,-17.309254,332.81267,378.540493,390159.3342,-0.644531,-5.771484,-0.297852,-1.225342
-107.4272,-144.6520848,74.51453559,180.1799904,0.900899952,4.3,0.36625,-1.3725,-0.0025,2.146249972,4.0822,1.763625,-7.50E-05,17399.95767,-17.227735,332.848267,378.54049,390507.3344,-0.703125,-5.717773,-0.292969,-1.225342
-106.9880968,-158.9190372,69.52461368,191.5769121,0.95788456,4.712727273,0.789375,-1.16875,0.000625,-1.288124986,4.09255,1.73445,-5.00E-05,17400.02632,-17.145966,332.883215,378.54049,390855.3325,-0.717773,-5.727539,-0.283203,-1.235596
-105.9511323,-145.7367194,74.51453559,180.1800039,0.90090002,4.487272727,0.63375,-0.698125,0.005625,0,4.113775,1.716875,-5.00E-05,17399.90615,-17.064033,332.917645,378.540488,391203.3355,-0.727539,-5.805664,-0.27832,-1.24585
-105.2088422,-146.2734326,74.51453559,180.1799588,0.900899794,4.325454545,-0.090625,-0.688125,0.009375,6.437500015,4.1179,1.706525,0.000175,17400.02632,-16.981415,332.95189,378.540488,391551.3288,-0.634766,-5.810547,-0.27832,-1.235596
-104.4638564,-146.8064571,74.51453559,180.180002,0.90090001,4.312727273,0.074375,-1.045625,-0.001875,-3.433124984,4.11015,1.68935,0.000325,17400.16365,-16.899317,332.985906,378.540495,391899.3365,-0.717773,-5.756836,-0.283203,-1.235596
-103.7163169,-147.335509,74.51453559,180.179984,0.90089992,4.7,0.884375,-1.2675,-0.008125,-9.870624999,4.120875,1.6647,1.00E-04,17399.889,-16.817009,333.019464,378.540501,392247.3353,-0.776367,-5.698242,-0.292969,-1.24585
-102.9659399,-147.8608722,74.51453559,180.179972,0.90089986,4.312727273,1.096875,-1.1975,-0.00625,2.574374994,4.145525,1.63865,0,17399.76883,-16.734482,333.052494,378.540499,392595.3321,-0.776367,-5.668945,-0.292969,-1.276611
-102.2130092,-148.3824048,74.51453559,180.1800136,0.900900068,4.35,0.344375,-1.033125,-0.008125,7.295624964,4.16475,1.6168,-0.00015,17399.99198,-16.651188,333.08501,378.540501,392943.3261,-0.698242,-5.673828,-0.302734,-1.26123
-101.4573828,-148.9001068,74.51453559,180.1800275,0.900900138,4.662727273,-0.193125,-0.995625,-0.004375,-0.428749991,4.1593,1.597325,-0.000325,17400.06065,-16.567892,333.117166,378.540493,393291.3317,-0.625,-5.688477,-0.292969,-1.26123
-100.6990608,-149.4139781,74.51453559,180.1800147,0.900900074,4.35,0.18625,-1.04,0.003125,1.287500017,4.157025,1.576975,-0.000325,17399.97483,-16.484816,333.148903,378.540488,393639.3285,-0.668945,-5.722656,-0.288086,-1.266357
-99.93832693,-149.923877,74.51453559,180.1800157,0.900900079,4.662727273,0.71,-1.08875,0.008125,5.149999997,4.16675,1.555725,-0.0002,17400.11215,-16.401611,333.180245,378.54048,393987.3307,-0.703125,-5.742188,-0.283203,-1.256104
-99.17489743,-150.4299452,74.51453559,180.1799897,0.900899948,4.35,0.634375,-1.101875,0.00875,0.858750027,4.185425,1.533425,0,17400.18083,-16.318146,333.211132,378.54048,394335.333,-0.703125,-5.756836,-0.288086,-1.225342
-98.19837164,-162.4264715,70.34571538,189.8032635,0.949016318,4.524545455,0.07875,-1.063125,0.008125,-6.008125019,4.192125,1.51165,0.00015,17400.1465,-16.234194,333.241582,378.54048,394683.338,-0.673828,-5.722656,-0.292969,-1.199707
-97.64037718,-151.4304478,74.51453559,180.1799761,0.90089988,4.212727273,0.075625,-1.04625,0.000625,-2.146250008,4.188575,1.4909,0.000325,17399.9405,-16.150461,333.271598,378.540486,395031.3388,-0.712891,-5.688477,-0.297852,-1.209961
-96.86928643,-151.9248823,74.51453559,180.1799892,0.900899946,4.8,0.615625,-1.0675,-0.0125,5.149375029,4.19515,1.4698,0.000175,17400.06065,-16.066651,333.301218,378.540493,395379.3356,-0.766602,-5.664062,-0.297852,-1.19458
-96.0957838,-152.4153442,74.51453559,180.1800123,0.900900061,4.212727273,0.791875,-1.0525,-0.01125,-3.64E-08,4.2132,1.4482,-0.000175,17400.14648,-15.982655,333.33039,378.540493,395727.3413,-0.791016,-5.673828,-0.292969,-1.174072
-95.31972742,-152.9018337,74.51453559,180.1799689,0.900899844,4.524545455,0.2575,-1.013125,0.004375,-6.008125019,4.226825,1.4277,-0.000275,17400.06065,-15.898123,333.359146,378.540486,396075.3415,-0.722656,-5.712891,-0.288086,-1.179199
-94.54125917,-153.3844925,74.51453559,180.180055,0.900900275,4.225454545,-0.1275,-1.09625,0.010625,-0.428749954,4.2235,1.407675,0,17399.90615,-15.813582,333.387498,378.540482,396423.3437,-0.683594,-5.756836,-0.288086,-1.199707
-93.76023717,-153.863037,74.51453559,180.1799551,0.900899776,4.787272727,0.395,-1.178125,0.00125,6.437499978,4.221725,1.38385,0.00015,17400.0435,-15.729183,333.415453,378.540486,396771.3377,-0.717773,-5.766602,-0.283203,-1.174072
-92.97694517,-154.3377508,74.51453559,180.180059,0.900900295,4.424545455,0.75,-1.08875,-0.000625,-1.717500054,4.2393,1.36055,5.00E-05,17400.16365,-15.644713,333.442852,378.540488,397119.3454,-0.776367,-5.800781,-0.297852,-1.163818
-92.19109941,-154.8083503,74.51453559,180.179977,0.900899885,4.374545455,0.345,-0.975625,0,-3.861874975,4.251725,1.3403,0.000125,17399.9748,-15.559611,333.469875,378.540488,397467.3442,-0.698242,-5.820312,-0.297852,-1.168945
-91.40298366,-155.2749772,74.51453559,180.1799766,0.900899883,4.362727273,-0.060625,-0.92125,-0.01,2.146875049,4.2531,1.321525,5.00E-05,17400.00918,-15.474644,333.496464,378.540493,397815.3444,-0.717773,-5.844727,-0.307617,-1.179199
-89.81369965,-167.2356092,70.33489741,189.8268938,0.949134469,4.387272727,0.295,-0.985625,-0.0075,0.428125022,4.2493,1.30345,-0.000275,17400.06068,-15.389487,333.522736,378.54049,398163.3446,-0.698242,-5.839844,-0.297852,-1.163818
-119.3862713,-148.5005867,70.00716611,190.5400379,0.95270019,4.312727273,0.925625,-1.20375,0.000625,-4.292500016,4.2649,1.2821,-0.00025,17400.0263,-15.304672,333.548602,378.540482,398511.3469,-0.786133,-5.820312,-0.292969,-1.158691
-89.0244489,-156.6508812,74.51453559,180.1800518,0.900900259,4.55,0.336875,-1.3875,0.00125,-2.57437503,4.286325,1.2553,-0.00025,17399.88898,-15.218891,333.57402,378.54048,398859.3457,-0.693359,-5.771484,-0.288086,-1.179199
-88.22696939,-157.1013344,74.51453559,180.1799861,0.900899931,4.712727273,-0.265,-1.30125,0.00875,4.291875011,4.278375,1.2266,-0.0002,17399.92332,-15.133219,333.598814,378.540472,399207.3424,-0.668945,-5.756836,-0.288086,-1.199707
-87.42721989,-157.5478151,74.51453559,180.1800011,0.900900006,4.424545455,0.246875,-1.0675,0.01375,2.146250008,4.275725,1.20325,1.00E-04,17400.06065,-15.047756,333.623084,378.540472,399555.3426,-0.683594,-5.771484,-0.297852,-1.189453
-86.62520038,-157.9901814,74.51453559,180.1799732,0.900899866,4.587272727,0.8,-0.905625,0.00625,-5.149375029,4.28825,1.1839,0.00035,17400.00918,-14.96219,333.646944,378.540476,399903.3448,-0.732422,-5.771484,-0.297852,-1.184326
-85.82091087,-158.4285752,74.51453559,180.1800272,0.900900136,3.937272727,0.545,-0.8925,-0.00625,-2.575625003,4.307725,1.167025,0.00035,17399.85467,-14.876226,333.67044,378.540486,400251.343,-0.722656,-5.756836,-0.302734,-1.230469
-85.01449324,-158.8628547,74.51453559,180.1801062,0.900900531,4.412727273,-0.093125,-1.04,-0.01125,2.57437503,4.31005,1.1482,1.00E-04,17399.90615,-14.789881,333.693625,378.54049,400599.339,-0.65918,-5.712891,-0.302734,-1.230469
-84.20580561,-159.2928779,74.51453559,180.1800173,0.900900087,4.437272727,0.025,-1.16625,-0.00375,3.433125021,4.304,1.125425,-1.00E-04,17399.95765,-14.703824,333.716368,378.54049,400947.3392,-0.688477,-5.703125,-0.292969,-1.225342
-112.4895846,-153.479265,70.1229716,190.2887055,0.951443527,4.825454545,0.56375,-1.174375,0.0025,-0.858125022,4.31105,1.10155,-5.00E-05,17400.04348,-14.617721,333.738642,378.540486,401295.3373,-0.737305,-5.703125,-0.288086,-1.230469
-82.5819041,-160.140723,74.51453559,180.1799713,0.900899856,4.6,0.608125,-1.12125,0.0025,0.000624968,4.32655,1.07845,0,17399.92332,-14.531382,333.76043,378.540488,401643.3409,-0.717773,-5.722656,-0.283203,-1.24585
-81.76683209,-160.5585449,74.51453559,180.1800799,0.900900399,4.325454545,0.06,-1.03375,0.004375,6.008124983,4.335375,1.0567,5.00E-05,17400.0435,-14.444659,333.78178,378.540486,401991.3343,-0.65918,-5.727539,-0.288086,-1.230469
-80.94949008,-160.9721106,74.51453559,180.1800221,0.90090011,4.487272727,-0.11,-0.9975,0.003125,-4.721250007,4.32895,1.0371,0.000175,17400.16365,-14.357967,333.802698,378.54049,402339.3427,-0.654297,-5.742188,-0.297852,-1.230469
-80.13016182,-161.381562,74.51453559,180.1800526,0.900900263,4.187272727,0.379375,-1.071875,-0.00875,-10.29937495,4.330975,1.0168,0.000175,17399.85465,-14.271501,333.823264,378.540493,402687.3408,-0.712891,-5.717773,-0.302734,-1.24585
-79.30870544,-161.786757,74.51453559,180.1799809,0.900899904,4.725454545,0.4975,-1.124375,-0.01125,4.291875048,4.344125,0.994225,-0.000175,17399.75168,-14.184728,333.84337,378.540497,403035.3369,-0.712891,-5.717773,-0.302734,-1.281738
-78.4852628,-162.1878377,74.51453559,180.1799966,0.900899983,4.362727273,0.1925,-1.06875,-0.000625,8.153124982,4.350875,0.971825,-0.000275,17400.02633,-14.097736,333.863033,378.540486,403383.3309,-0.678711,-5.698242,-0.302734,-1.26123
-77.65983392,-162.5846621,74.51453559,180.1799716,0.900899858,4.437272727,-0.003125,-1.08375,0.000625,-1.716250044,4.351825,0.951475,-0.0002,17400.0778,-14.010693,333.882243,378.540486,403731.3379,-0.654297,-5.708008,-0.292969,-1.256104
-76.83227691,-162.9773722,74.51453559,180.1799729,0.900899864,4.412727273,0.29875,-1.23125,0.0025,0.859374995,4.35075,0.928475,-0.00025,17399.95767,-13.923663,333.901092,378.540478,404079.334,-0.703125,-5.678711,-0.297852,-1.271484
-76.00287552,-163.365826,74.51453559,180.1799939,0.900899969,4.174545455,0.485625,-1.25375,0.00625,6.436250042,4.363775,0.902225,-1.00E-04,17400.11217,-13.836663,333.919382,378.540476,404427.3362,-0.722656,-5.678711,-0.292969,-1.256104
-75.17134601,-163.7501655,74.51453559,180.1800432,0.900900216,4.65,-0.04125,-1.15,0.0075,0.428124986,4.370175,0.878325,0,17400.21513,-13.749112,333.937181,378.540474,404775.3385,-0.673828,-5.673828,-0.297852,-1.230469
-74.33797213,-164.1301068,74.51453559,180.1799824,0.900899912,4.412727273,-0.1975,-1.090625,0.0025,-6.436250042,4.362125,0.856225,0.0002,17400.1293,-13.661856,333.954515,378.540476,405123.3448,-0.698242,-5.644531,-0.302734,-1.189453
-71.41704915,-176.1032237,70.24019583,190.0335242,0.950167621,4.662727273,0.18625,-1.110625,-0.00625,-1.286874976,4.362275,0.8347,1.00E-04,17399.95767,-13.574627,333.97143,378.540482,405471.3436,-0.712891,-5.610352,-0.307617,-1.215088
-72.66554935,-164.8773625,74.51453559,180.1799843,0.900899921,4.712727273,0.6,-1.135625,-0.00375,3.861875011,4.369575,0.8118,-5.00E-05,17400.07783,-13.487365,333.987903,378.54048,405819.3431,-0.78125,-5.605469,-0.302734,-1.184326
-71.82635859,-165.244677,74.51453559,180.1799907,0.900899954,4.087272727,0.578125,-1.103125,-0.00125,0,4.386275,0.789275,-5.00E-05,17400.11215,-13.399844,334.003902,378.54048,406167.3468,-0.786133,-5.625,-0.297852,-1.179199
-70.98546533,-165.6077351,74.51453559,180.1800717,0.900900358,4.462727273,0.100625,-1.06375,-0.00125,-4.720625002,4.3927,0.767675,-1.00E-04,17400.07783,-13.311914,334.019474,378.540478,406515.3476,-0.742188,-5.668945,-0.292969,-1.184326
